"Номер животного";"Дата рождения";"Дата архива";"Лактация";"Дата начала тек.лакт";"Дни в доении";"Статус коровы";"Дата осеменения";"Дата успешного осеменения";"Дни стельности";"Дата запуска тек.лакт";"Дата ожидаемого запуска";"Дата ожидаемого отела"
"26194";"18.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26196";"20.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26198";"21.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26199";"23.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26200";"23.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26201";"24.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26202";"24.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26203";"25.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26204";"27.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26206";"28.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26207";"28.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26208";"28.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26209";"28.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26210";"28.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26211";"29.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26212";"29.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26213";"30.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26215";"31.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26216";"31.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26217";"31.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26218";"01.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26219";"01.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26220";"01.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26240";"31.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"30000";"01.07.2018";"";"4";"27.09.2023";"127";"Дойная";"";"";"";"";"";""
"30007";"28.07.2018";"";"4";"26.09.2023";"128";"Дойная";"";"";"";"";"";""
"30053";"28.08.2018";"";"4";"09.08.2023";"176";"Осемененная";"23.11.2023";"23.11.2023";"";"";"";""
"30080";"06.09.2018";"";"4";"11.12.2023";"52";"Дойная";"";"";"";"";"";""
"30082";"06.09.2018";"";"4";"24.10.2023";"100";"Дойная";"";"";"";"";"";""
"30093";"12.09.2018";"";"4";"11.10.2023";"113";"Дойная";"";"";"";"";"";""
"30120";"21.09.2018";"";"4";"08.10.2023";"116";"Дойная";"";"";"";"";"";""
"30140";"26.09.2018";"";"4";"13.09.2023";"141";"Дойная";"";"";"";"";"";""
"30143";"27.09.2018";"";"4";"09.10.2023";"115";"Дойная";"";"";"";"";"";""
"30158";"04.10.2018";"";"4";"19.09.2023";"135";"Дойная";"";"";"";"";"";""
"30208";"23.10.2018";"";"4";"11.08.2023";"174";"Дойная";"";"";"";"";"";""
"30241";"02.11.2018";"";"4";"16.10.2023";"108";"Осемененная";"01.02.2024";"01.02.2024";"";"";"";""
"30255";"07.11.2018";"";"4";"02.09.2023";"152";"Осемененная";"25.01.2024";"25.01.2024";"";"";"";""
"30274";"14.11.2018";"";"4";"26.11.2023";"67";"Дойная";"";"";"";"";"";""
"30325";"28.11.2018";"";"4";"27.07.2023";"189";"Дойная";"";"";"";"";"";""
"30348";"14.12.2018";"";"4";"16.01.2024";"16";"Дойная";"";"";"";"";"";""
"30374";"07.08.2019";"";"3";"26.11.2023";"67";"Дойная";"";"";"";"";"";""
"30376";"08.08.2019";"";"3";"18.10.2023";"106";"Дойная";"";"";"";"";"";""
"30385";"20.08.2019";"";"3";"29.11.2023";"64";"Дойная";"";"";"";"";"";""
"30398";"26.08.2019";"";"3";"01.01.2024";"31";"Дойная";"";"";"";"";"";""
"30399";"26.08.2019";"";"3";"23.10.2023";"101";"Осемененная";"04.01.2024";"04.01.2024";"";"";"";""
"30420";"08.09.2019";"";"3";"28.07.2023";"188";"Дойная";"";"";"";"";"";""
"30425";"12.09.2019";"";"3";"01.09.2023";"153";"Дойная";"";"";"";"";"";""
"30429";"13.09.2019";"";"3";"11.09.2023";"143";"Дойная";"";"";"";"";"";""
"30432";"16.09.2019";"";"3";"17.05.2023";"260";"Дойная";"18.01.2024";"";"";"";"";""
"30436";"18.09.2019";"";"3";"19.08.2023";"166";"Дойная";"";"";"";"";"";""
"30443";"21.09.2019";"";"3";"26.08.2023";"159";"Дойная";"";"";"";"";"";""
"30467";"04.10.2019";"";"3";"11.01.2024";"21";"Дойная";"";"";"";"";"";""
"30477";"10.10.2019";"";"3";"10.07.2023";"206";"Дойная";"07.12.2023";"";"";"";"";""
"30478";"11.10.2019";"";"3";"22.10.2023";"102";"Дойная";"04.01.2024";"";"";"";"";""
"30480";"11.10.2019";"";"3";"18.12.2023";"45";"Дойная";"";"";"";"";"";""
"30499";"20.10.2019";"";"3";"11.01.2024";"21";"Дойная";"";"";"";"";"";""
"30546";"18.11.2019";"";"2";"28.04.2023";"279";"Дойная";"06.07.2023";"";"";"";"";""
"30565";"07.12.2019";"";"3";"28.01.2024";"4";"Дойная";"";"";"";"";"";""
"30646";"17.07.2020";"";"2";"02.01.2024";"30";"Дойная";"";"";"";"";"";""
"30692";"14.08.2020";"";"2";"02.12.2023";"61";"Дойная";"";"";"";"";"";""
"30700";"18.08.2020";"";"2";"10.10.2023";"114";"Дойная";"25.01.2024";"";"";"";"";""
"30706";"22.08.2020";"";"2";"08.09.2023";"146";"Дойная";"";"";"";"";"";""
"30707";"22.08.2020";"";"2";"21.10.2023";"103";"Дойная";"";"";"";"";"";""
"30734";"06.09.2020";"";"2";"06.11.2023";"87";"Дойная";"";"";"";"";"";""
"30736";"07.09.2020";"";"2";"27.10.2023";"97";"Дойная";"";"";"";"";"";""
"30744";"08.09.2020";"";"2";"15.11.2023";"78";"Дойная";"";"";"";"";"";""
"30745";"09.09.2020";"";"2";"28.09.2023";"126";"Дойная";"";"";"";"";"";""
"30840";"22.10.2020";"";"2";"23.09.2023";"131";"Дойная";"";"";"";"";"";""
"30861";"03.11.2020";"";"2";"11.12.2023";"52";"Дойная";"";"";"";"";"";""
"30866";"05.11.2020";"";"2";"11.12.2023";"52";"Дойная";"";"";"";"";"";""
"30874";"08.11.2020";"";"2";"10.09.2023";"144";"Дойная";"";"";"";"";"";""
"30886";"12.11.2020";"";"2";"28.10.2023";"96";"Дойная";"";"";"";"";"";""
"30928";"21.12.2020";"";"2";"31.10.2023";"93";"Дойная";"11.01.2024";"";"";"";"";""
"30931";"25.12.2020";"";"2";"01.11.2023";"92";"Дойная";"";"";"";"";"";""
"30932";"27.12.2020";"";"2";"27.01.2024";"5";"Дойная";"";"";"";"";"";""
"30965";"01.02.2021";"";"2";"01.01.2024";"31";"Дойная";"";"";"";"";"";""
"30976";"09.02.2021";"";"2";"27.11.2023";"66";"Дойная";"";"";"";"";"";""
"31002";"29.03.2021";"";"2";"24.12.2023";"39";"Дойная";"";"";"";"";"";""
"31008";"06.04.2021";"";"1";"25.04.2023";"282";"Дойная";"";"";"";"";"";""
"31073";"19.07.2021";"";"1";"23.04.2023";"284";"Дойная";"";"";"";"";"";""
"31077";"21.07.2021";"";"1";"22.06.2023";"224";"Осемененная";"09.11.2023";"09.11.2023";"";"";"";""
"31099";"03.08.2021";"";"1";"13.10.2023";"111";"Дойная";"";"";"";"";"";""
"31113";"11.08.2021";"";"1";"14.04.2023";"293";"Дойная";"08.01.2024";"";"";"";"";""
"31123";"21.08.2021";"";"1";"05.05.2023";"272";"Дойная";"";"";"";"";"";""
"31151";"04.09.2021";"";"1";"23.06.2023";"223";"Осемененная";"31.08.2023";"31.08.2023";"";"";"";""
"31174";"17.09.2021";"";"1";"21.08.2023";"164";"Дойная";"";"";"";"";"";""
"31224";"10.10.2021";"";"1";"15.09.2023";"139";"Дойная";"";"";"";"";"";""
"31256";"30.10.2021";"";"1";"08.11.2023";"85";"Дойная";"";"";"";"";"";""
"31286";"13.11.2021";"";"1";"01.10.2023";"123";"Дойная";"";"";"";"";"";""
"31293";"16.11.2021";"";"1";"17.09.2023";"137";"Дойная";"";"";"";"";"";""
"31294";"17.11.2021";"";"1";"26.08.2023";"159";"Дойная";"";"";"";"";"";""
"31326";"20.12.2021";"";"1";"17.01.2024";"15";"Дойная";"";"";"";"";"";""
"31358";"26.01.2022";"";"1";"10.11.2023";"83";"Дойная";"";"";"";"";"";""
"31399";"19.03.2022";"";"1";"29.11.2023";"64";"Дойная";"";"";"";"";"";""
"31408";"08.04.2022";"";"1";"29.01.2024";"3";"Дойная";"";"";"";"";"";""
"31447";"13.06.2022";"";"0";"";"0";"Стельная";"25.09.2023";"25.09.2023";"";"";"";""
"31475";"16.07.2022";"";"0";"";"0";"Стельная";"28.10.2023";"28.10.2023";"";"";"";""
"31511";"11.08.2022";"";"0";"";"0";"Телка";"30.10.2023";"";"";"";"";""
"31550";"31.08.2022";"";"0";"";"0";"Стельная";"15.11.2023";"15.11.2023";"";"";"";""
"31556";"05.09.2022";"";"0";"";"0";"Стельная";"26.10.2023";"26.10.2023";"";"";"";""
"31570";"12.09.2022";"";"0";"";"0";"Телка";"07.01.2024";"";"";"";"";""
"31571";"14.09.2022";"";"0";"";"0";"Стельная";"30.10.2023";"30.10.2023";"";"";"";""
"31573";"16.09.2022";"";"0";"";"0";"Стельная";"09.12.2023";"09.12.2023";"";"";"";""
"31576";"19.09.2022";"";"0";"";"0";"Стельная";"28.10.2023";"28.10.2023";"";"";"";""
"31579";"22.09.2022";"";"0";"";"0";"Стельная";"22.11.2023";"22.11.2023";"";"";"";""
"31586";"25.09.2022";"";"0";"";"0";"Стельная";"14.10.2023";"14.10.2023";"";"";"";""
"31589";"26.09.2022";"";"0";"";"0";"Стельная";"30.10.2023";"30.10.2023";"";"";"";""
"31594";"27.09.2022";"";"0";"";"0";"Стельная";"18.10.2023";"18.10.2023";"";"";"";""
"31596";"28.09.2022";"";"0";"";"0";"Стельная";"06.10.2023";"06.10.2023";"";"";"";""
"31598";"29.09.2022";"";"0";"";"0";"Стельная";"22.11.2023";"22.11.2023";"";"";"";""
"31600";"01.10.2022";"";"0";"";"0";"Стельная";"18.10.2023";"18.10.2023";"";"";"";""
"31601";"01.10.2022";"";"0";"";"0";"Стельная";"06.10.2023";"06.10.2023";"";"";"";""
"31602";"02.10.2022";"";"0";"";"0";"Стельная";"04.10.2023";"04.10.2023";"";"";"";""
"31604";"02.10.2022";"";"0";"";"0";"Стельная";"15.11.2023";"15.11.2023";"";"";"";""
"31607";"04.10.2022";"";"0";"";"0";"Стельная";"06.10.2023";"06.10.2023";"";"";"";""
"31611";"06.10.2022";"";"0";"";"0";"Стельная";"03.10.2023";"03.10.2023";"";"";"";""
"31612";"06.10.2022";"";"0";"";"0";"Стельная";"02.12.2023";"02.12.2023";"";"";"";""
"31613";"06.10.2022";"";"0";"";"0";"Стельная";"06.12.2023";"06.12.2023";"";"";"";""
"31614";"07.10.2022";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31615";"07.10.2022";"";"0";"";"0";"Стельная";"02.10.2023";"02.10.2023";"";"";"";""
"31617";"08.10.2022";"";"0";"";"0";"Стельная";"21.11.2023";"21.11.2023";"";"";"";""
"31619";"09.10.2022";"";"0";"";"0";"Стельная";"18.10.2023";"18.10.2023";"";"";"";""
"31620";"09.10.2022";"";"0";"";"0";"Стельная";"20.12.2023";"20.12.2023";"";"";"";""
"31621";"09.10.2022";"";"0";"";"0";"Стельная";"30.10.2023";"30.10.2023";"";"";"";""
"31626";"11.10.2022";"";"0";"";"0";"Стельная";"13.10.2023";"13.10.2023";"";"";"";""
"31628";"13.10.2022";"";"0";"";"0";"Стельная";"07.12.2023";"07.12.2023";"";"";"";""
"31629";"13.10.2022";"";"0";"";"0";"Стельная";"09.11.2023";"09.11.2023";"";"";"";""
"31630";"14.10.2022";"";"0";"";"0";"Стельная";"10.12.2023";"10.12.2023";"";"";"";""
"31632";"17.10.2022";"";"0";"";"0";"Стельная";"20.12.2023";"20.12.2023";"";"";"";""
"31633";"17.10.2022";"";"0";"";"0";"Стельная";"23.12.2023";"23.12.2023";"";"";"";""
"31634";"18.10.2022";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31635";"19.10.2022";"";"0";"";"0";"Стельная";"30.11.2023";"30.11.2023";"";"";"";""
"31636";"19.10.2022";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31637";"19.10.2022";"";"0";"";"0";"Стельная";"03.11.2023";"03.11.2023";"";"";"";""
"31638";"20.10.2022";"";"0";"";"0";"Стельная";"17.11.2023";"17.11.2023";"";"";"";""
"31642";"21.10.2022";"";"0";"";"0";"Телка";"18.11.2023";"";"";"";"";""
"31648";"25.10.2022";"";"0";"";"0";"Стельная";"27.10.2023";"27.10.2023";"";"";"";""
"31652";"28.10.2022";"";"0";"";"0";"Стельная";"30.10.2023";"30.10.2023";"";"";"";""
"31653";"28.10.2022";"";"0";"";"0";"Стельная";"02.11.2023";"02.11.2023";"";"";"";""
"31668";"12.11.2022";"";"0";"";"0";"Стельная";"24.11.2023";"24.11.2023";"";"";"";""
"31669";"12.11.2022";"";"0";"";"0";"Стельная";"17.12.2023";"17.12.2023";"";"";"";""
"31671";"12.11.2022";"";"0";"";"0";"Стельная";"24.11.2023";"24.11.2023";"";"";"";""
"31672";"12.11.2022";"";"0";"";"0";"Стельная";"21.11.2023";"21.11.2023";"";"";"";""
"31673";"13.11.2022";"";"0";"";"0";"Стельная";"29.11.2023";"29.11.2023";"";"";"";""
"31678";"16.11.2022";"";"0";"";"0";"Стельная";"05.12.2023";"05.12.2023";"";"";"";""
"31679";"17.11.2022";"";"0";"";"0";"Стельная";"24.11.2023";"24.11.2023";"";"";"";""
"31687";"24.11.2022";"";"0";"";"0";"Стельная";"22.11.2023";"22.11.2023";"";"";"";""
"31689";"26.11.2022";"";"0";"";"0";"Стельная";"22.11.2023";"22.11.2023";"";"";"";""
"31696";"03.12.2022";"";"0";"";"0";"Стельная";"18.12.2023";"18.12.2023";"";"";"";""
"31710";"13.12.2022";"";"0";"";"0";"Телка";"08.01.2024";"";"";"";"";""
"31715";"22.12.2022";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31718";"23.12.2022";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31729";"30.12.2022";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31732";"01.01.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31737";"04.01.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31739";"07.01.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31740";"09.01.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31741";"09.01.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31744";"11.01.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31746";"11.01.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31749";"14.01.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31750";"14.01.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31753";"18.01.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31757";"22.01.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31767";"31.01.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31770";"04.02.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31780";"11.02.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31787";"14.02.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31792";"18.02.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31793";"18.02.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31795";"20.02.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31803";"27.02.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31804";"28.02.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31808";"06.03.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31811";"09.03.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31812";"10.03.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31816";"14.03.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31822";"21.03.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31826";"27.03.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31828";"27.03.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31834";"05.04.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31837";"09.04.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31838";"10.04.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31839";"11.04.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31842";"14.04.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31843";"14.04.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31844";"14.04.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31845";"15.04.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31846";"15.04.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31847";"16.04.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31849";"19.04.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31850";"19.04.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31852";"20.04.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31853";"20.04.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31859";"28.04.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31861";"30.04.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31863";"01.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31864";"03.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31865";"04.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31866";"04.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31867";"04.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31868";"05.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31869";"05.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31870";"07.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31871";"08.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31872";"08.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31873";"09.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31874";"09.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31876";"11.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31877";"16.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31878";"18.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31880";"22.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31882";"29.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31883";"31.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31884";"02.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31885";"04.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31887";"05.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31888";"07.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31889";"09.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31890";"10.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31891";"12.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31892";"12.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31893";"13.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31894";"14.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31895";"15.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31897";"22.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31898";"22.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31899";"23.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31900";"23.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31901";"23.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31902";"23.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31903";"24.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31904";"24.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31905";"24.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31906";"25.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31907";"26.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31908";"26.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31909";"27.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31910";"27.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31911";"27.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31912";"27.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31915";"29.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31916";"29.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31917";"29.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31918";"30.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31919";"30.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31921";"01.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31923";"01.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31924";"01.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31926";"04.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31929";"06.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31930";"06.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31931";"07.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31933";"10.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31934";"11.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31935";"12.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31936";"12.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31937";"12.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31938";"12.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31939";"13.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31940";"13.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31941";"14.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31942";"15.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31943";"16.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31944";"16.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31947";"16.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31948";"16.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31950";"17.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31951";"20.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31953";"20.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31954";"23.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31955";"24.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31957";"26.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31958";"27.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31959";"27.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31960";"27.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31961";"29.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31962";"29.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31964";"31.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31965";"01.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31967";"02.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31968";"04.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31969";"05.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31970";"08.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31972";"10.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31973";"12.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31974";"13.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31975";"15.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31976";"15.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31977";"16.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31978";"17.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31979";"17.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31981";"18.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31982";"18.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31983";"18.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31984";"19.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31985";"20.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31986";"21.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31987";"21.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31988";"22.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31989";"22.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31990";"22.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31991";"23.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31993";"24.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31994";"24.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31996";"26.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31997";"27.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31998";"27.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32000";"28.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32003";"02.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32004";"02.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32005";"02.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32007";"05.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32008";"05.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32009";"06.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32010";"07.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32011";"07.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32013";"11.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32014";"11.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32015";"11.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32016";"09.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32017";"09.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32018";"11.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
