"Номер животного";"Дата рождения";"Дата архива";"Лактация";"Дата начала тек.лакт";"Дни в доении";"Статус коровы";"Дата осеменения";"Дата успешного осеменения";"Дни стельности";"Дата запуска тек.лакт";"Дата ожидаемого запуска";"Дата ожидаемого отела"
"26018";"03.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26029";"08.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26057";"18.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26058";"18.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26062";"19.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26064";"20.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26065";"20.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26067";"21.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26069";"22.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26071";"23.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26072";"23.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26075";"25.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26079";"27.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26086";"01.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26095";"03.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26100";"04.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26101";"04.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26107";"08.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26109";"09.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26110";"09.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26113";"11.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26128";"16.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26144";"22.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26197";"21.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"26214";"31.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"30627";"23.06.2020";"";"2";"04.11.2023";"89";"Дойная";"19.01.2024";"";"";"";"";""
"30812";"11.10.2020";"";"2";"30.09.2023";"124";"Дойная";"";"";"";"";"";""
"30817";"12.10.2020";"";"2";"01.10.2023";"123";"Осемененная";"15.12.2023";"15.12.2023";"";"";"";""
"31010";"09.04.2021";"";"2";"17.12.2023";"46";"Дойная";"";"";"";"";"";""
"31268";"05.11.2021";"";"1";"07.09.2023";"147";"Дойная";"";"";"";"";"";""
"31796";"20.02.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31797";"22.02.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31802";"25.02.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31819";"16.03.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31823";"24.03.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31832";"03.04.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31835";"06.04.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31851";"19.04.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31858";"28.04.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31886";"05.06.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31946";"16.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31952";"20.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31956";"26.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32001";"30.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32077";"10.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32085";"16.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32097";"23.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32103";"26.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32121";"06.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32140";"20.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32144";"26.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32146";"27.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32150";"30.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32152";"02.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32155";"06.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32156";"08.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32170";"21.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32178";"26.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32183";"27.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32190";"02.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32206";"16.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32209";"17.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32212";"18.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32224";"29.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32230";"31.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"105720";"18.05.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"105817";"16.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
