"Номер животного";"Дата рождения";"Дата архива";"Лактация";"Дата начала тек.лакт";"Дни в доении";"Статус коровы";"Дата осеменения";"Дата успешного осеменения";"Дни стельности";"Дата запуска тек.лакт";"Дата ожидаемого запуска";"Дата ожидаемого отела"
"24236";"13.06.2024";"15.06.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"24237";"13.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24238";"14.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24239";"15.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24240";"16.06.2024";"08.07.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"24241";"18.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24242";"19.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24243";"25.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24244";"01.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24245";"03.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24246";"20.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24247";"20.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24248";"21.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24249";"22.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24250";"23.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24251";"23.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24252";"23.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24253";"24.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24254";"24.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24255";"25.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24256";"01.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24257";"03.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24258";"08.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24259";"13.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24260";"04.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24261";"03.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24262";"04.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24263";"04.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24264";"06.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24265";"06.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24266";"07.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24267";"07.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24268";"07.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24269";"08.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24270";"09.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24271";"09.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24272";"11.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24273";"12.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24274";"16.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24275";"17.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24279";"19.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24280";"21.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24281";"21.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24282";"25.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24283";"25.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24284";"26.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24285";"28.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24286";"28.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24510";"14.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24513";"14.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24514";"15.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"24524";"21.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"220503";"30.12.2022";"";"0";"";"0";"Стельная";"03.01.2024";"03.01.2024";"";"";"";""
"220504";"30.12.2022";"17.05.2024";"0";"";"0";"Продана";"09.01.2024";"09.01.2024";"";"";"";""
"220505";"31.12.2022";"17.05.2024";"0";"";"0";"Продана";"05.01.2024";"05.01.2024";"";"";"";""
