"Номер животного";"Дата рождения";"Дата архива";"Лактация";"Дата начала тек.лакт";"Дни в доении";"Статус коровы";"Дата осеменения";"Дата успешного осеменения";"Дни стельности";"Дата запуска тек.лакт";"Дата ожидаемого запуска";"Дата ожидаемого отела"
"31780";"11.02.2023";"18.04.2024";"0";"";"0";"Продана";"14.03.2024";"";"";"";"";""
"31787";"14.02.2023";"28.12.2024";"1";"27.12.2024";"0";"Продана";"";"";"";"";"";""
"31792";"18.02.2023";"";"1";"02.01.2025";"30";"Дойная";"";"";"";"";"";""
"31808";"06.03.2023";"29.01.2025";"0";"";"0";"Продана";"23.11.2024";"";"";"";"";""
"31826";"27.03.2023";"";"0";"";"0";"Стельная";"19.09.2024";"19.09.2024";"";"";"";""
"31828";"27.03.2023";"29.01.2025";"0";"";"0";"Продана";"05.11.2024";"";"";"";"";""
"31834";"05.04.2023";"07.10.2024";"0";"";"0";"Продана";"14.06.2024";"14.06.2024";"";"";"";""
"31838";"10.04.2023";"29.01.2025";"0";"";"0";"Продана";"06.09.2024";"";"";"";"";""
"31844";"14.04.2023";"18.10.2024";"0";"";"0";"Стельная";"14.08.2024";"14.08.2024";"";"";"";""
"31863";"01.05.2023";"29.01.2025";"0";"";"0";"Продана";"29.10.2024";"";"";"";"";""
"31869";"05.05.2023";"29.01.2025";"0";"";"0";"Продана";"13.11.2024";"";"";"";"";""
"31878";"18.05.2023";"29.01.2025";"0";"";"0";"Продана";"27.11.2024";"";"";"";"";""
"31880";"22.05.2023";"";"0";"";"0";"Телка";"02.10.2024";"";"";"";"";""
"31903";"24.06.2023";"15.12.2024";"0";"";"0";"Продана";"03.09.2024";"03.09.2024";"";"";"";""
"31911";"27.06.2023";"29.01.2025";"0";"";"0";"Продана";"28.11.2024";"";"";"";"";""
"31912";"27.06.2023";"29.01.2025";"0";"";"0";"Продана";"26.09.2024";"";"";"";"";""
"31931";"07.07.2023";"13.08.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"31934";"11.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31947";"16.07.2023";"04.09.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"31953";"20.07.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31965";"01.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31968";"04.08.2023";"29.01.2025";"0";"";"0";"Продана";"";"";"";"";"";""
"31972";"10.08.2023";"";"0";"";"0";"Телка";"24.01.2025";"";"";"";"";""
"31973";"12.08.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"31975";"15.08.2023";"30.01.2025";"1";"30.01.2025";"0";"Продана";"";"";"";"";"";""
"31976";"15.08.2023";"12.07.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"31996";"26.08.2023";"15.11.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"32009";"06.09.2023";"23.10.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"32023";"14.09.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32024";"14.09.2023";"18.03.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"32027";"15.09.2023";"";"0";"";"0";"Телка";"04.01.2025";"";"";"";"";""
"32036";"19.09.2023";"29.01.2025";"0";"";"0";"Продана";"";"";"";"";"";""
"32038";"21.09.2023";"05.05.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"32061";"01.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32067";"04.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32071";"06.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32088";"18.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32089";"18.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32090";"19.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32093";"21.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32102";"26.10.2023";"24.05.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"32104";"26.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32107";"28.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32108";"28.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32109";"30.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32111";"31.10.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32112";"02.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32114";"02.11.2023";"29.01.2025";"0";"";"0";"Продана";"";"";"";"";"";""
"32117";"04.11.2023";"04.03.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"32118";"04.11.2023";"21.03.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"32120";"06.11.2023";"02.03.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"32128";"11.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32134";"16.11.2023";"11.03.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"32135";"17.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32142";"21.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32143";"22.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32145";"26.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32147";"27.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32148";"29.11.2023";"";"0";"";"0";"Телка";"27.01.2025";"";"";"";"";""
"32149";"29.11.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32151";"01.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32154";"02.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32158";"11.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32159";"11.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32160";"11.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32162";"11.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32164";"13.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32165";"14.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32166";"17.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32167";"17.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32168";"18.12.2023";"12.04.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"32169";"19.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32173";"22.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32174";"22.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32175";"23.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32182";"27.12.2023";"19.11.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"32185";"31.12.2023";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32188";"01.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32189";"01.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32192";"07.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32193";"06.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32194";"07.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32196";"08.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32197";"10.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32198";"12.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32199";"13.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32200";"13.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32204";"16.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32205";"16.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32207";"17.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32208";"17.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32210";"17.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32211";"17.01.2024";"30.05.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"32213";"19.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32214";"21.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32215";"22.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32216";"22.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32217";"23.01.2024";"05.04.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"32218";"23.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32219";"24.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32221";"25.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32222";"26.01.2024";"20.05.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"32223";"26.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32225";"31.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32226";"31.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32227";"11.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32228";"31.01.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32229";"31.01.2024";"09.06.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"32231";"01.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32232";"01.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32234";"05.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32235";"06.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32236";"10.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32237";"12.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32238";"15.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32239";"17.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32240";"19.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32241";"19.02.2024";"20.05.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"32242";"24.02.2024";"17.06.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"32243";"24.02.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32245";"01.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32246";"02.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32247";"03.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32248";"03.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32249";"04.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32250";"04.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32251";"05.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32252";"07.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32253";"10.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32254";"11.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32255";"12.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32256";"14.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32257";"14.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32258";"14.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32259";"16.03.2024";"20.07.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"32260";"16.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32261";"20.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32262";"21.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32263";"22.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32264";"22.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32265";"22.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32266";"25.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32267";"26.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32268";"28.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32269";"28.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32270";"28.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32271";"29.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32272";"30.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32273";"31.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32274";"31.03.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32275";"02.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32276";"02.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32277";"04.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32278";"05.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32279";"08.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32281";"10.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32282";"10.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32283";"12.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32284";"13.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32285";"16.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32286";"16.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32287";"16.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32288";"21.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32289";"22.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32290";"24.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32291";"25.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32292";"27.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32293";"28.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32294";"30.04.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32296";"02.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32297";"02.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32298";"04.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32299";"05.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32300";"05.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32301";"06.05.2024";"08.07.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"32302";"06.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32303";"06.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32304";"07.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32305";"07.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32306";"07.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32307";"07.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32308";"08.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32309";"08.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32310";"09.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32311";"10.05.2024";"04.12.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"32312";"10.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32313";"12.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32314";"15.05.2024";"29.10.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"32315";"17.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32316";"17.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32318";"18.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32319";"18.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32320";"19.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32321";"20.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32323";"25.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32324";"26.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32326";"30.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32327";"30.05.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32329";"01.06.2024";"24.08.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"32330";"02.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32331";"02.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32332";"02.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32333";"02.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32334";"02.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32335";"03.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32336";"03.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32337";"04.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32339";"06.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32340";"06.06.2024";"23.11.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"32342";"08.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32344";"12.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32345";"13.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32346";"14.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32347";"16.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32348";"18.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32349";"18.06.2024";"24.06.2024";"0";"";"0";"Мертвое животное";"";"";"";"";"";""
"32350";"18.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32351";"20.06.2024";"22.10.2024";"0";"";"0";"Мертвое животное";"";"";"";"";"";""
"32352";"20.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32353";"21.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32354";"22.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32355";"22.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32356";"23.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32357";"26.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32358";"27.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32359";"28.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32360";"29.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32361";"29.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32362";"29.06.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32364";"04.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32365";"04.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32366";"05.07.2024";"08.12.2024";"0";"";"0";"Мертвое животное";"";"";"";"";"";""
"32367";"05.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32368";"07.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32369";"07.07.2024";"03.10.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"32370";"09.07.2024";"21.08.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"32371";"10.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32372";"10.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32373";"10.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32374";"12.07.2024";"29.10.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"32375";"12.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32376";"13.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32377";"13.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32378";"14.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32379";"14.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32380";"14.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32381";"15.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32382";"16.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32383";"16.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32384";"16.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32385";"16.07.2024";"05.08.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"32386";"17.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32387";"17.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32388";"17.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32389";"18.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32390";"18.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32391";"19.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32392";"20.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32393";"20.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32394";"21.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32395";"21.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32396";"21.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32397";"21.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32398";"22.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32399";"22.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32400";"23.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32401";"24.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32402";"24.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32403";"24.07.2024";"05.11.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"32404";"24.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32405";"26.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32406";"28.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32407";"28.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32408";"31.07.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32409";"02.08.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32410";"03.08.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32411";"03.08.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32412";"04.08.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32413";"07.08.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32414";"07.08.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32415";"08.08.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32416";"08.08.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32417";"09.08.2024";"01.01.2025";"0";"";"0";"Продана";"";"";"";"";"";""
"32418";"10.08.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32419";"11.08.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32420";"14.08.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32421";"14.08.2024";"29.08.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"32422";"17.08.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32423";"19.08.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32424";"19.08.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32425";"20.08.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32426";"21.08.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32427";"21.08.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32428";"21.08.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32429";"23.08.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32430";"23.08.2024";"30.11.2024";"0";"";"0";"Продана";"";"";"";"";"";""
"32431";"23.08.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32432";"25.08.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32433";"26.08.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32434";"27.08.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32435";"27.08.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32436";"27.08.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32437";"27.08.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32438";"27.08.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32439";"28.08.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32440";"28.08.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32441";"28.08.2024";"29.01.2025";"0";"";"0";"Продана";"";"";"";"";"";""
"32442";"28.08.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32443";"28.08.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32444";"30.08.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32445";"31.08.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32446";"02.09.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32447";"04.09.2024";"12.01.2025";"0";"";"0";"Продана";"";"";"";"";"";""
"32448";"03.09.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32449";"03.09.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32450";"04.09.2024";"19.09.2024";"0";"";"0";"Мертвое животное";"";"";"";"";"";""
"32451";"04.09.2024";"13.01.2025";"0";"";"0";"Продана";"";"";"";"";"";""
"32452";"05.09.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32453";"06.09.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32454";"07.09.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32455";"07.09.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32456";"09.09.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32457";"09.09.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32458";"10.09.2024";"16.09.2024";"0";"";"0";"Мертвое животное";"";"";"";"";"";""
"32459";"10.09.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32460";"10.09.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32461";"12.09.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32462";"12.09.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32463";"12.09.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32464";"12.09.2024";"09.01.2025";"0";"";"0";"Продана";"";"";"";"";"";""
"32465";"13.09.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32466";"13.09.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32467";"15.09.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32468";"15.09.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32469";"15.09.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32470";"15.09.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32471";"15.09.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32472";"15.09.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32473";"17.09.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32474";"18.09.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32475";"19.09.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
"32476";"21.09.2024";"";"0";"";"0";"Телка";"";"";"";"";"";""
